scout,jogos_num,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,media_num,variacao_num,preco_num,entrou_em_campo,slug,apelido,apelido_abreviado,nome_x,foto,posicao,status,id,clube_nome,clube_sigla
{},0,130280,1,267,1,6,0,0.0,0.0,1.0,False,phillipe-gabriel,Phillipe Gabriel,P. Gabriel,Phillipe Gabriel Pires de Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,Goleiro,Nulo,267,VAS,VAS
{},0,130255,1,267,4,6,0,0.0,0.0,3.0,False,guilherme-estrella,Guilherme Estrella,G. Estrella,Guilherme Estrella de Paiva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,Meia,Nulo,267,VAS,VAS
"{'A': 1, 'FC': 1, 'FF': 2}",1,126120,1,280,4,6,0,6.3,2.03,3.03,True,marcelinho,Marcelinho,Marcelinho,Marcelo Braz da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,Meia,Nulo,280,RBB,RBB
{},1,122487,1,267,5,2,0,0.0,-0.73,3.27,True,gb,GB,GB,Gabriel Souza da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,Atacante,Dúvida,267,VAS,VAS
{},0,94514,1,2305,3,6,0,0.0,0.0,4.0,False,lucas-oliveira,Lucas Oliveira,L. Oliveira,Lucas da Cruz Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,Zagueiro,Nulo,2305,MIR,MIR
{},0,147090,1,282,2,6,0,0.0,0.0,1.0,False,kaua-pascini,Kauã Pascini,K. Pascini,Kauã Pascini Resende,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,Lateral,Nulo,282,CAM,CAM
{},0,141131,1,282,3,6,0,0.0,0.0,1.0,False,vitao,Vitão,Vitão,Vitor Fernandes Chaves Teixeira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,Zagueiro,Nulo,282,CAM,CAM
{},0,132412,1,265,2,6,0,0.0,0.0,5.0,False,roman-gomez,Román Gómez,R. Gómez,Román Agustín Gómez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Lateral,Nulo,265,BAH,BAH
{},0,141139,1,282,4,6,0,0.0,0.0,2.0,False,mateus-iseppe,Mateus Iseppe,M. Iseppe,Mateus José Iseppe,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,Meia,Nulo,282,CAM,CAM
{},0,114040,1,282,5,6,0,0.0,0.0,9.0,False,minda,Minda,Minda,Alan Steve Minda García,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,Atacante,Nulo,282,CAM,CAM
{},0,102909,1,276,4,6,0,0.0,0.0,4.0,False,luan-vinicius,Luan Vinícius,L. Vinícius,Luan Vinícius da Silva Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,Meia,Nulo,276,SAO,SAO
"{'FF': 1, 'FS': 1}",1,83433,1,364,4,6,0,1.3,-0.45,4.55,True,patrick,Patrick,Patrick,Patrick Bezerra do Nascimento,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Meia,Nulo,364,REM,REM
"{'DS': 2, 'FS': 1}",1,70666,1,364,3,7,0,3.5,0.32,5.32,True,marllon,Marllon,Marllon,Marllon Gonçalves Jerônimo Borges,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Zagueiro,Provável,364,REM,REM
{},0,90061,1,315,2,6,0,0.0,0.0,6.0,False,bruno-pacheco,Bruno Pacheco,B. Pacheco,Bruno de Jesus Pacheco,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Lateral,Nulo,315,CHA,CHA
"{'DS': 1, 'FC': 1, 'FF': 1, 'FS': 1}",1,94154,1,282,4,7,0,2.5,-0.4,6.6,True,maycon,Maycon,Maycon,Maycon de Andrade Barberan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,Meia,Provável,282,CAM,CAM
{},0,146894,1,315,5,6,0,0.0,0.0,2.0,False,joao-bom,João Bom,J. Bom,João Henrique Araújo Bom,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Atacante,Nulo,315,CHA,CHA
{},0,130048,1,284,3,7,0,0.0,0.0,5.0,False,noriega,Noriega,Noriega,Erick Carlos Noriega Loret de Mola,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,Zagueiro,Provável,284,GRE,GRE
"{'CA': 1, 'DS': 3, 'FC': 1}",1,100342,1,364,3,7,0,3.2,0.39,4.39,True,leo-andrade,Léo Andrade,L. Andrade,Leonardo de Andrade Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Zagueiro,Provável,364,REM,REM
{},0,103183,1,262,1,6,0,0.0,0.0,3.0,False,andrew,Andrew,Andrew,Andrew da Silva Ventura,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,Goleiro,Nulo,262,FLA,FLA
"{'DS': 2, 'FC': 1, 'FF': 1, 'FS': 1}",1,106708,1,2305,2,6,0,4.0,0.31,6.31,True,igor-formiga,Igor Formiga,I. Formiga,Igor Marques Paciência Cardoso,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,Lateral,Nulo,2305,MIR,MIR
{},0,106302,1,282,2,7,0,0.0,0.0,8.0,False,preciado,Preciado,Preciado,Ángelo Smit Preciado Quiñónez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,Lateral,Provável,282,CAM,CAM
{},0,91251,1,2305,3,7,0,0.0,0.0,4.0,False,rodrigues,Rodrigues,Rodrigues,Antônio Josenildo Rodrigues de Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,Zagueiro,Provável,2305,MIR,MIR
{},0,141873,1,264,2,6,0,0.0,0.0,2.0,False,jacare,Jacaré,Jacaré,João Vitor Barros Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,Lateral,Nulo,264,COR,COR
"{'DE': 1, 'FS': 1, 'SG': 1}",1,70449,1,287,1,7,0,6.8,1.29,7.29,True,gabriel,Gabriel,Gabriel,Gabriel Vasconcelos Ferreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,Goleiro,Provável,287,VIT,VIT
"{'DS': 1, 'G': 1}",1,116034,1,282,4,7,0,9.5,2.6,6.6,True,victor-hugo,Victor Hugo,V. Hugo,Victor Hugo Gomes Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,Meia,Provável,282,CAM,CAM
"{'FD': 1, 'I': 1}",1,93988,1,294,5,6,0,1.1,-1.07,6.93,True,breno-lopes,Breno Lopes,B. Lopes,Breno Henrique Vasconcelos Lopes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,Atacante,Nulo,294,CFC,CFC
"{'DS': 1, 'FF': 1, 'FS': 2}",1,105089,1,284,5,7,0,3.3,-1.02,10.98,True,tete,Tetê,Tetê,Mateus Cardoso Lemos Martins,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,Atacante,Provável,284,GRE,GRE
{},0,141614,1,276,5,6,0,0.0,0.0,2.0,False,paulinho,Paulinho,Paulinho,Paulo Sérgio Venuto Bezerra,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,Atacante,Nulo,276,SAO,SAO
{},0,103388,1,287,4,6,0,0.0,0.0,5.0,False,emmanuel-martinez,Emmanuel Martínez,E. Martínez,Leandro Emmanuel Martínez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,Meia,Nulo,287,VIT,VIT
{},0,147864,1,364,5,6,0,0.0,0.0,4.0,False,rafael-monti,Rafael Monti,R. Monti,Rafael Monti Azpiazú,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Atacante,Nulo,364,REM,REM
"{'FC': 2, 'FD': 1, 'FS': 2, 'I': 2}",1,89256,1,283,4,7,0,1.4,-1.87,11.13,True,gerson,Gerson,Gerson,Gerson Santos da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Meia,Provável,283,CRU,CRU
{},0,71536,1,293,4,6,0,0.0,0.0,6.0,False,luiz-gustavo,Luiz Gustavo,L. Gustavo,Luiz Gustavo Dias,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,Meia,Nulo,293,CAP,CAP
{},0,147194,1,293,4,6,0,0.0,0.0,3.0,False,bruninho,Bruninho,Bruninho,Bruno Braga Ramos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,Meia,Nulo,293,CAP,CAP
{},0,110633,1,294,4,6,0,0.0,0.0,4.0,False,gustavo,Gustavo,Gustavo,Gustavo Silva de Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,Meia,Nulo,294,CFC,CFC
{'FC': 1},1,69208,1,264,3,6,0,-0.3,-1.92,8.08,True,gabriel-paulista,Gabriel Paulista,G. Paulista,Gabriel Armando de Abreu,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,Zagueiro,Nulo,264,COR,COR
{},1,105157,1,285,4,6,0,0.0,-1.45,6.55,True,villagra,Villagra,Villagra,Rodrigo Román Villagra,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,Meia,Nulo,285,INT,INT
{},0,95362,1,282,5,6,0,0.0,0.0,10.0,False,cassierra,Cassierra,Cassierra,Zander Mateo Casierra Cabezas,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,Atacante,Nulo,282,CAM,CAM
"{'DS': 1, 'FS': 2}",1,142265,1,265,5,6,0,2.5,0.51,2.51,True,dell,Dell,Dell,Wendeson Wanderley Santos de Melo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Atacante,Nulo,265,BAH,BAH
{},0,146374,1,293,2,6,0,0.0,0.0,2.0,False,gilberto,Gilberto,Gilberto,Gilberto Junior Leite dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,Lateral,Nulo,293,CAP,CAP
{},0,105842,1,287,3,5,0,0.0,0.0,4.0,False,edu,Edu,Edu,Lucas Eduardo Ribeiro de Souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,Zagueiro,Contundido,287,VIT,VIT
{},0,114308,1,364,2,6,0,0.0,0.0,4.0,False,cufre,Cufré,Cufré,Braian Ezequiel Cufré,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Lateral,Nulo,364,REM,REM
{},0,123689,1,264,2,6,0,0.0,0.0,6.0,False,milans,Milans,Milans,Pedro Milans Carámbula,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,Lateral,Nulo,264,COR,COR
{},0,86859,1,364,4,6,0,0.0,0.0,4.0,False,jose-welison,José Welison,J. Welison,José Welison da Silva - Zé,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Meia,Nulo,364,REM,REM
{'FS': 1},1,89918,1,2305,5,6,0,0.5,-0.55,3.45,True,everton-galdino,Everton Galdino,E. Galdino,Everton Galdino Moreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,Atacante,Nulo,2305,MIR,MIR
{},0,68952,1,287,5,6,0,0.0,0.0,6.0,False,marinho,Marinho,Marinho,Mário Sérgio Santos Costa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,Atacante,Nulo,287,VIT,VIT
{},0,140496,1,284,4,6,0,0.0,0.0,1.0,False,tiaguinho,Tiaguinho,Tiaguinho,Tiago Augusto Gonçalves,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,Meia,Nulo,284,GRE,GRE
{},0,110598,1,267,5,6,0,0.0,0.0,9.0,False,marino-hinestroza,Marino Hinestroza,M. Hinestroza,Marino Hinestroza Angulo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,Atacante,Nulo,267,VAS,VAS
{},0,122554,1,364,4,6,0,0.0,0.0,1.0,False,freitas,Freitas,Freitas,Francisco José Freire de Freitas,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Meia,Nulo,364,REM,REM
{'SG': 1},1,97906,1,287,3,7,0,5.0,1.03,5.03,True,riccieli,Riccieli,Riccieli,Riccieli Eduardo da Silva Júnior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,Zagueiro,Provável,287,VIT,VIT
{},0,147088,1,282,4,6,0,0.0,0.0,1.0,False,cisse,Cissé,Cissé,Mamady Cissé,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,Meia,Nulo,282,CAM,CAM
{},0,146623,1,275,4,6,0,0.0,0.0,3.0,False,luis-pacheco,Luis Pacheco,L. Pacheco,Luis Felipe Pacheco da Costa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,Meia,Nulo,275,PAL,PAL
{'FC': 1},1,90370,1,264,4,6,0,-0.3,-1.2,4.8,True,matheus-pereira,Matheus Pereira,M. Pereira,Matheus Pereira da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,Meia,Nulo,264,COR,COR
{},0,145436,1,275,5,6,0,0.0,0.0,3.0,False,bele,Belé,Belé,Erick Machado Belé,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,Atacante,Nulo,275,PAL,PAL
{},0,87552,1,364,4,7,0,0.0,0.0,7.0,False,vitor-bueno,Vitor Bueno,V. Bueno,Vitor Frezarin Bueno,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Meia,Provável,364,REM,REM
{},0,99789,1,267,5,6,0,0.0,0.0,8.0,False,brenner,Brenner,Brenner,Brenner Souza da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,Atacante,Nulo,267,VAS,VAS
{},0,141628,1,262,4,6,0,0.0,0.0,2.0,False,pablo-lucio,Pablo Lúcio,P. Lúcio,Pablo Lúcio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,Meia,Nulo,262,FLA,FLA
{},0,107859,1,287,1,5,0,0.0,0.0,2.0,False,fintelman,Fintelman,Fintelman,Alexandre Fintelman de Mello Ribeiro da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,Goleiro,Contundido,287,VIT,VIT
{},0,107075,1,287,1,6,0,0.0,0.0,1.0,False,yuri-sena,Yuri Sena,Y. Sena,Yuri Sena dos Reis Batista,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,Goleiro,Nulo,287,VIT,VIT
{'FC': 1},1,130608,1,275,5,6,0,-0.3,-0.29,0.71,True,riquelme-fillipi,Riquelme Fillipi,R. Fillipi,Riquelme Fillipi Marinho de Souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,Atacante,Nulo,275,PAL,PAL
"{'DS': 1, 'FC': 1, 'FD': 1, 'FT': 1}",1,104134,1,287,5,7,0,5.4,1.17,5.17,True,fabri,Fabri,Fabri,Fabrício do Rosário dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,Atacante,Provável,287,VIT,VIT
{},0,101729,1,294,5,6,0,0.0,0.0,3.0,False,fabinho,Fabinho,Fabinho,Fabio Augusto Luciano da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,Atacante,Nulo,294,CFC,CFC
{'FC': 1},1,130906,1,293,4,6,0,-0.3,-0.29,0.71,True,riquelme,Riquelme,Riquelme,Diogo Riquelme Rivas do Nascimento,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,Meia,Nulo,293,CAP,CAP
"{'DS': 3, 'FS': 2}",1,132553,1,266,3,7,0,5.5,0.84,6.84,True,jemmes,Jemmes,Jemmes,Jemmes Bruno Ribeiro da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,Zagueiro,Provável,266,FLU,FLU
{'FC': 1},1,145404,1,275,2,6,0,-0.3,-0.29,0.71,True,arthur,Arthur,Arthur,Arthur Gabriel Santana Marcolino,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,Lateral,Nulo,275,PAL,PAL
{},0,130847,1,287,4,6,0,0.0,0.0,2.0,False,ze-breno,Zé Breno,Z. Breno,José Breno Silva Costa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,Meia,Nulo,287,VIT,VIT
{},0,134678,1,287,5,6,0,0.0,0.0,1.0,False,lawan,Lawan,Lawan,Lawan Kennyd Gabriel Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,Atacante,Nulo,287,VIT,VIT
{},0,124270,1,285,4,6,0,0.0,0.0,1.0,False,allex,Allex,Allex,Allex Rodrigues Pereira da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,Meia,Nulo,285,INT,INT
{},0,146632,1,285,2,6,0,0.0,0.0,1.0,False,alisson,Alisson,Alisson,Alisson Rodrigues de Melo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,Lateral,Nulo,285,INT,INT
{},0,142638,1,285,5,6,0,0.0,0.0,1.0,False,joao-victor,João Victor,J. Victor,João Victor Alves de Morais Francisco,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,Atacante,Nulo,285,INT,INT
"{'FD': 1, 'FS': 1}",1,141406,1,267,5,6,0,1.7,0.41,1.41,True,andrey-fernandes,Andrey Fernandes,A. Fernandes,Andrey Fernandes de Oliveira Nunes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,Atacante,Nulo,267,VAS,VAS
{},0,147202,1,285,5,6,0,0.0,0.0,1.0,False,joao-bezerra,João Bezerra,J. Bezerra,João Pedro Bezerra de Oliveira Lo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,Atacante,Nulo,285,INT,INT
{},0,141615,1,276,4,6,0,0.0,0.0,1.0,False,pedro-ferreira,Pedro Ferreira,P. Ferreira,Pedro Henrique Ferreira da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,Meia,Nulo,276,SAO,SAO
{},0,147788,1,263,5,6,0,0.0,0.0,1.0,False,arthur-izaque,Arthur Izaque,A. Izaque,Arthur Izaque Bendayan de Castro Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Atacante,Nulo,263,BOT,BOT
{},0,94930,1,262,4,7,0,0.0,0.0,18.0,False,lucas-paqueta,Lucas Paquetá,L. Paquetá,Lucas Tolentino Coelho de Lima,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,Meia,Provável,262,FLA,FLA
{},0,130698,1,263,2,6,0,0.0,0.0,1.0,False,kadu,Kadu,Kadu,Carlos Eduardo da Silva Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Lateral,Nulo,263,BOT,BOT
{},0,118844,1,264,5,6,0,0.0,0.0,8.0,False,kaio-cesar,Kaio César,K. César,Kaio César Andrade Lima,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,Atacante,Nulo,264,COR,COR
{},1,147883,1,267,5,6,0,0.0,-0.18,0.82,True,joao-vitor,João Vitor,J. Vitor,João Vitor Fonseca da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,Atacante,Nulo,267,VAS,VAS
{},1,145036,1,277,5,6,0,0.0,-0.18,0.82,True,fernando-pradella,Fernando Pradella,F. Pradella,Fernando Pradella Rocha,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,Atacante,Nulo,277,SAN,SAN
{},0,142086,1,263,5,6,0,0.0,0.0,1.0,False,kauan-toledo,Kauan Toledo,K. Toledo,Kauan Almeida Toledo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Atacante,Nulo,263,BOT,BOT
{},0,147782,1,263,4,6,0,0.0,0.0,1.0,False,arthur-novaes,Arthur Novaes,A. Novaes,Arthur Alves Novaes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Meia,Nulo,263,BOT,BOT
{},0,129666,1,267,4,6,0,0.0,0.0,1.0,False,jp,JP,JP,João Pedro Murilo de Paula Morais,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,Meia,Nulo,267,VAS,VAS
{},0,123738,1,280,5,6,0,0.0,0.0,5.0,False,herrera,Herrera,Herrera,José María Herrera Ares,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,Atacante,Nulo,280,RBB,RBB
{},0,101715,1,285,5,6,0,0.0,0.0,9.0,False,alerrandro,Alerrandro,Alerrandro,Alerrandro Barra Mansa Realino de Souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,Atacante,Nulo,285,INT,INT
{},0,108131,1,315,5,6,0,0.0,0.0,4.0,False,garcez,Garcez,Garcez,Maurício Garcez de Jesus,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Atacante,Nulo,315,CHA,CHA
{},0,141126,1,282,1,6,0,0.0,0.0,1.0,False,pedro-cobra,Pedro Cobra,P. Cobra,Pedro Cobra Rodrigues,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,Goleiro,Nulo,282,CAM,CAM
{},0,90608,1,283,5,5,0,0.0,0.0,5.0,False,chico-da-costa,Chico da Costa,C. Costa,Francisco da Costa Aragão,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Atacante,Contundido,283,CRU,CRU
{},0,148103,1,364,4,6,0,0.0,0.0,1.0,False,rafael-soares,Rafael Soares,R. Soares,Rafael Soares de Sousa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Meia,Nulo,364,REM,REM
{},0,95550,1,287,5,6,0,0.0,0.0,3.0,False,pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Alves de Almeida,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,Atacante,Nulo,287,VIT,VIT
